,endTime,artistName,trackName,msPlayed
6242,2021-10-28 04:15,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,168398
6243,2021-10-28 04:18,Carly Rae Jepsen,Party For One,184533
6244,2021-10-28 04:21,Olivia Rodrigo,"1 step forward, 3 steps back",163586
6245,2021-10-28 04:25,Kelly Clarkson,Heartbeat Song,149
6246,2021-10-28 04:25,Lorde,California,11740
6247,2021-10-28 04:25,Taylor Swift,Style,231000
6248,2021-10-28 04:25,Olivia Rodrigo,favorite crime,554
6249,2021-10-28 04:25,Carly Rae Jepsen,Too Much,1322
6250,2021-10-28 04:25,The Weeknd,Save Your Tears (with Ariana Grande) (Remix),1088
6251,2021-10-28 04:25,Ariana Grande,7 rings,789
6252,2021-10-28 04:29,Ariana Grande,no tears left to cry,205920
6253,2021-10-28 04:33,Lorde,Solar Power,128
6254,2021-10-28 04:33,Lorde,Perfect Places,23488
6255,2021-10-28 04:33,poutyface,NEVER FUCKIN KNOW,511
6256,2021-10-28 04:33,One Direction,Little Things,1066
6257,2021-10-28 04:33,Gryffin,OMG (with Carly Rae Jepsen),16010
6258,2021-10-28 04:33,girl in red,Body And Mind,426
6259,2021-10-28 04:33,Taylor Swift,New Romantics,230466
6260,2021-10-28 04:37,Taylor Swift,Out Of The Woods,235800
6261,2021-10-28 04:41,Olivia Rodrigo,traitor,229226
6262,2021-10-28 04:45,ZAYN,I Don’t Wanna Live Forever (Fifty Shades Darker),247160
6263,2021-10-28 04:46,WILLOW,"Female Energy, Part 2",32211
6264,2021-10-28 04:49,Ariana Grande,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),12570
6265,2021-10-28 04:49,Carly Rae Jepsen,I Really Like You,204763
6266,2021-10-28 04:53,Justin Bieber,Hold On,10594
6267,2021-10-28 04:53,Lorde,Royals,190185
6268,2021-10-28 04:53,Olivia Rodrigo,happier,1280
6269,2021-10-28 04:55,Taylor Swift,exile (feat. Bon Iver),101482
6270,2021-10-28 05:00,Parkway Drive,Vice Grip,14208
6271,2021-10-28 05:00,Parkway Drive,Prey,5098
6272,2021-10-28 05:00,Parkway Drive,Crushed,276222
6273,2021-10-28 05:00,Parkway Drive,Crushed,2965
6274,2021-10-28 05:00,Of Mice & Men,Bones Exposed,10423
6275,2021-10-28 05:01,Gideon,Cursed,5568
6276,2021-10-28 05:01,Kublai Khan TX,The Hammer,4032
6277,2021-10-28 05:01,Parkway Drive,Carrion,7061
6278,2021-10-28 05:01,Wage War,Alive,5034
6279,2021-10-28 05:01,Wage War,The River,1066
6280,2021-10-28 05:04,Gideon,Cursed,182785
6281,2021-10-28 05:07,Gideon,No Love/No One,208950
6282,2021-10-28 05:08,Kublai Khan TX,The Hammer,4949
6283,2021-10-28 05:08,Parkway Drive,Vice Grip,30068
6284,2021-10-28 05:08,Fit For A King,Pissed Off,1749
6285,2021-10-28 05:08,Polaris,The Remedy,12138
6286,2021-10-28 11:12,The National,I Need My Girl,4821
6287,2021-10-28 11:12,Taylor Swift,coney island (feat. The National),298
6288,2021-10-28 11:16,The National,I Need My Girl,245240
6289,2021-10-28 11:21,The National,About Today,250760
6290,2021-10-28 11:24,The National,Light Years,213373
6291,2021-10-28 11:28,The National,The System Only Dreams in Total Darkness,236746
6292,2021-10-28 11:32,The National,You Had Your Soul With You,206280
6293,2021-10-28 11:35,The National,Fake Empire,205040
6294,2021-10-28 11:38,The National,Don't Swallow the Cap,164317
6295,2021-10-28 16:25,Taylor Swift,coney island (feat. The National),405
6296,2021-10-28 16:29,The National,I Need My Girl,245240
6297,2021-10-28 16:33,The National,About Today,211134
6298,2021-10-28 16:37,Mayday Parade,"Oh Well, Oh Well - Acoustic",283900
6299,2021-10-28 16:39,The Cab,Vegas Skies,122597
6300,2021-10-28 16:44,Pierce The Veil,Yeah Boy and Doll Face,264413
6301,2021-10-28 16:44,The Maine,Slip the Noose,6958
6302,2021-10-28 16:47,Paramore,Still into You,216013
6303,2021-10-28 16:51,Kesha,Die Young,211920
6304,2021-10-28 16:54,Panic! At The Disco,Nicotine,186600
6305,2021-10-28 16:57,You Me At Six,Stay With Me - Acoustic Version,198573
6306,2021-10-28 17:01,Sleeping With Sirens,Scene Five - With Ears To See and Eyes To Hear,227573
6307,2021-10-28 17:05,The All-American Rejects,I Wanna,208600
6308,2021-10-28 17:08,All Time Low,Backseat Serenade,199320
6309,2021-10-28 17:12,Mayday Parade,Jamie All Over,216000
6310,2021-10-28 17:13,Marianas Trench,All To Myself (Rave Mix),66823
6311,2021-10-28 17:17,The Maine,Into Your Arms,239226
6312,2021-10-28 17:21,You Me At Six,Bite My Tongue,222040
6313,2021-10-28 17:21,Not Another D&D Podcast,Ep. 1: Green Teens Gone (The Moonstone Saga) ,3285
6314,2021-10-28 17:21,Pierce The Veil,Bulls In The Bronx,1877
6315,2021-10-28 17:24,Of Mice & Men,When You Can't Sleep At Night,212026
6316,2021-10-28 17:28,All Time Low,Remembering Sunday,256733
6317,2021-10-28 17:32,Paramore,All I Wanted,225786
6318,2021-10-28 17:32,Boys Like Girls,Love Drunk,6097
6319,2021-10-28 17:36,Owl City,Good Time,205933
6320,2021-10-28 17:40,Mayday Parade,Angels,254600
6321,2021-10-28 17:44,Pierce The Veil,Bulletproof Love,237400
6322,2021-10-28 17:47,Paramore,crushcrushcrush,189373
6323,2021-10-28 17:51,The Maine,Right Girl,216986
6324,2021-10-28 17:55,The All-American Rejects,Move Along,238880
6325,2021-10-28 17:57,Mayday Parade,I'd Hate To Be You When People Find Out What This Song Is About,139053
6326,2021-10-29 03:37,Cobra Starship,You Make Me Feel... (feat. Sabi),4226
6327,2021-10-29 03:41,Cobra Starship,Good Girls Go Bad (feat. Leighton Meester),196413
6328,2021-10-29 03:43,Cobra Starship,Hot Mess,172293
6329,2021-10-29 03:44,Cobra Starship,Guilty Pleasure,6874
6330,2021-10-29 03:44,Metro Station,Shake It,5851
6331,2021-10-29 03:44,Cobra Starship,The City Is at War,11714
6332,2021-10-29 03:47,3OH!3,DONTTRUSTME,192573
6333,2021-10-29 03:51,3OH!3,STARSTRUKK (feat. Katy Perry),202666
6334,2021-10-29 03:54,3OH!3,My First Kiss (feat. Ke$ha),192440
6335,2021-10-29 03:54,3OH!3,Dirty Mind,27402
6336,2021-10-29 04:27,Bon Iver,Holocene,191808
6337,2021-10-29 04:31,Imogen Heap,Goodnight and Go,232571
6338,2021-10-29 04:31,Imogen Heap,Just for Now,393
6339,2021-10-29 04:35,Imogen Heap,Hide and Seek,268979
6340,2021-10-29 04:35,Clams Casino,I'm God,5769
6341,2021-10-29 04:38,Ariana Grande,goodnight n go,189506
6342,2021-10-29 04:39,Ariana Grande,God is a woman,650
6343,2021-10-29 04:39,Ariana Grande,sweetener,43769
6344,2021-10-29 04:39,Ariana Grande,sweetener,2914
6345,2021-10-29 04:39,Ariana Grande,raindrops (an angel cried),6199
6346,2021-10-29 04:43,Ariana Grande,goodnight n go,189506
6347,2021-10-29 04:44,Ariana Grande,pete davidson,73813
6348,2021-10-29 04:49,Ariana Grande,get well soon,286133
6349,2021-10-29 04:52,Ariana Grande,better off,2426
6350,2021-10-29 04:52,Ariana Grande,pete davidson,6980
6351,2021-10-29 04:52,Ariana Grande,goodnight n go,189506
6352,2021-10-29 04:52,Ariana Grande,sweetener,5120
6353,2021-10-29 04:55,Ariana Grande,everytime,172106
6354,2021-10-29 04:58,Ariana Grande,breathin,198160
6355,2021-10-29 05:02,Ariana Grande,no tears left to cry,205920
6356,2021-10-29 05:05,Ariana Grande,borderline (feat. Missy Elliott),177533
6357,2021-10-29 05:07,Ariana Grande,better off,171333
6358,2021-10-29 05:11,Ariana Grande,goodnight n go,189506
6359,2021-10-29 05:12,Ariana Grande,pete davidson,73813
6360,2021-10-29 14:50,Not Another D&D Podcast,D&D Court: A Crown of Ducks (w/ Julia Lepetit & Nathan Yaffe),2764522
6361,2021-10-29 17:21,Ariana Grande,get well soon,46165
6362,2021-10-30 15:42,Not Another D&D Podcast,D&D Court: A Crown of Ducks (w/ Julia Lepetit & Nathan Yaffe),1442286
6363,2021-10-30 18:15,Ariana Grande,pete davidson,298
6364,2021-10-30 18:15,The Jungle Jim's Podcast,"A Halloween Treat - ""Staircase"" - Bonus Episode",1840210
6365,2021-10-30 18:18,Ariana Grande,goodnight n go,189506
6366,2021-10-30 18:19,Ariana Grande,pete davidson,73813
6367,2021-10-30 18:24,Ariana Grande,the light is coming (feat. Nicki Minaj),704
6368,2021-10-30 18:24,Ariana Grande,get well soon,276050
6369,2021-10-30 18:28,Ariana Grande,R.E.M,245666
6370,2021-10-30 18:31,Ariana Grande,God is a woman,197546
6371,2021-10-30 18:35,Ariana Grande,sweetener,208493
6372,2021-10-30 18:38,Ariana Grande,successful,227386
6373,2021-10-30 18:41,Ariana Grande,everytime,172106
6374,2021-10-30 18:45,Ariana Grande,breathin,198160
6375,2021-10-30 18:48,Ariana Grande,no tears left to cry,205920
6376,2021-10-30 18:48,Ariana Grande,borderline (feat. Missy Elliott),4858
6377,2021-10-31 01:41,Ariana Grande,better off,5311
6378,2021-10-31 01:41,Ariana Grande,borderline (feat. Missy Elliott),341
6379,2021-10-31 01:44,Ariana Grande,pete davidson,1853
6380,2021-10-31 01:44,Ariana Grande,goodnight n go,189506
6381,2021-10-31 16:49,Ariana Grande,pete davidson,15613
6382,2021-10-31 16:49,Ariana Grande,goodnight n go,189506
6383,2021-10-31 16:51,Imogen Heap,Goodnight and Go,105880
6384,2021-10-31 18:53,Dungeons and Daddies,"Ep. 13 - Terry Jr. and the Terrible, Horrible, No Good, Very Bad Dad",1659008
6385,2021-11-01 16:34,Dungeons and Daddies,Ep. 14 - The Tower of Terry,32950
6386,2021-11-01 16:34,Gojira,L'enfant sauvage,8030
6387,2021-11-01 16:34,Dungeons and Daddies,Ep. 11 - From Dusk 'til Dad,4140
6388,2021-11-01 16:34,Dungeons and Daddies,"Ep. 13 - Terry Jr. and the Terrible, Horrible, No Good, Very Bad Dad",4660
6389,2021-11-01 16:38,Kublai Khan TX,The Hammer,201697
6390,2021-11-01 16:39,Daughter,Medicine,4100
6391,2021-11-01 16:39,Wage War,Alive,6900
6392,2021-11-01 16:39,Polaris,The Remedy,68202
6393,2021-11-01 16:39,Local Natives,When Am I Gonna Lose You,850
6394,2021-11-01 16:39,Two Feet,I Feel Like I'm Drowning,3020
6395,2021-11-01 16:44,Local Natives,When Am I Gonna Lose You,264213
6396,2021-11-01 16:48,Goth Babe,End Summer,268046
6397,2021-11-01 16:49,Imogen Heap,Goodnight and Go,8640
6398,2021-11-01 18:29,Ariana Grande,goodnight n go,120470
6399,2021-11-01 20:43,Ariana Grande,pete davidson,3964
6400,2021-11-01 20:43,Ariana Grande,goodnight n go,69285
6401,2021-11-01 20:43,The National,You Had Your Soul With You,7590
6402,2021-11-01 20:47,The National,I Need My Girl,245240
6403,2021-11-02 00:47,The National,About Today,151420
6404,2021-11-02 10:37,The National,About Today,9536
6405,2021-11-02 10:41,The Unrighteous Brothers,Unchained Melody,215274
6406,2021-11-02 10:45,The Lumineers,Stubborn Love,279000
6407,2021-11-02 10:50,KALEO,All the Pretty Girls,269893
6408,2021-11-02 10:53,Yael Naim,Paris,17580
6409,2021-11-02 10:53,Two Feet,I Feel Like I'm Drowning,185520
6410,2021-11-02 10:57,Crywolf,Weight,245159
6411,2021-11-02 11:00,alt-J,"Dancing in the Moonlight (It's Caught Me in Its Spotlight) - Live from Spotify Studios, New York City, NY",143966
6412,2021-11-02 11:06,John Vincent III,The Days That Are to Come,352601
6413,2021-11-02 11:10,The National,I Need My Girl,245240
6414,2021-11-02 11:12,The Lumineers,Ophelia,160097
6415,2021-11-02 11:14,La Dispute,Such Small Hands,95586
6416,2021-11-02 11:18,The National,I Need My Girl,245240
6417,2021-11-02 11:22,Bon Iver,For Emma,220720
6418,2021-11-02 11:24,Ingrid Michaelson,You And I,148400
6419,2021-11-02 11:26,Noah And The Whale,2 Atoms In A Molecule,124626
6420,2021-11-02 11:28,Death Cab for Cutie,Crooked Teeth,102083
6421,2021-11-03 16:38,Dungeons and Daddies,Ep. 14 - The Tower of Terry,3732616
6422,2021-11-03 16:43,The Jungle Jim's Podcast,Talking Local Hot Sauce and Cutting the Big Cheese,298510
6423,2021-11-03 16:46,Kublai Khan TX,The Hammer,201697
6424,2021-11-03 16:51,Parkway Drive,Vice Grip,263586
6425,2021-11-03 16:55,Polaris,The Remedy,243913
6426,2021-11-03 16:59,The Ghost Inside,Mercy,256478
6427,2021-11-03 17:03,Of Mice & Men,The Depths,226506
6428,2021-11-03 17:04,Of Mice & Men,Bones Exposed,87648
6429,2021-11-03 17:09,Architects,Doomsday,248880
6430,2021-11-03 17:12,Gideon,No Love/No One,208950
6431,2021-11-03 17:17,Parkway Drive,Crushed,276222
6432,2021-11-03 17:20,Gideon,Cursed,182785
6433,2021-11-03 17:22,A Day To Remember,2nd Sucks,147626
6434,2021-11-03 17:27,Parkway Drive,Wild Eyes,258586
6435,2021-11-03 17:30,Of Mice & Men,The Flood,190506
6436,2021-11-03 17:31,Kublai Khan TX,Resentment,1230
6437,2021-11-03 17:31,Kublai Khan TX,The Hammer,52460
6438,2021-11-03 17:33,Northlane,Quantum Flux,4620
6439,2021-11-03 17:33,Kublai Khan TX,Boomslang,118890
6440,2021-11-03 17:35,Gideon,No Acceptance,165630
6441,2021-11-03 17:36,Kublai Khan TX,Resentment,8250
6442,2021-11-03 17:36,Vanna,Toxic Pretender,3510
6443,2021-11-03 17:36,Gideon,Still Alive,750
6444,2021-11-03 17:36,Fit For A King,When Everything Means Nothing (Cinematic),530
6445,2021-11-03 17:36,Fit For A King,When Everything Means Nothing (Cinematic),9510
6446,2021-11-03 17:36,Fit For A King,When Everything Means Nothing (Cinematic),14410
6447,2021-11-03 17:36,Gideon,STYLE,1700
6448,2021-11-03 17:36,Gideon,Cold,990
6449,2021-11-03 17:36,Gideon,Cold,2480
6450,2021-11-03 17:36,Gideon,Cold,260
6451,2021-11-03 17:36,Vanna,Like Changing Seasons,6300
6452,2021-11-03 17:36,Gideon,Milestone,380
6453,2021-11-03 17:37,Kublai Khan TX,Salt Water,36710
6454,2021-11-03 17:39,Northlane,4D,150080
6455,2021-11-03 17:43,Memphis May Fire,Prove Me Right,6020
6456,2021-11-03 17:43,Parkway Drive,Wild Eyes,1510
6457,2021-11-03 17:43,Northlane,Bloodline,205666
6458,2021-11-03 17:43,Gideon,No Love/No One,26433
6459,2021-11-03 17:45,Of Mice & Men,The Flood,5400
6460,2021-11-03 17:45,Parkway Drive,Wild Eyes,2630
6461,2021-11-03 17:45,Of Mice & Men,SECOND & SEBRING,5280
6462,2021-11-03 17:45,Of Mice & Men,O.G. Loko,9140
6463,2021-11-03 17:45,Polaris,The Remedy,2130
6464,2021-11-03 17:45,Our Last Night,HUMBLE.,78430
6465,2021-11-03 17:49,Of Mice & Men,O.G. Loko,198800
6466,2021-11-03 17:51,Of Mice & Men,Still Ydg'n,132270
6467,2021-11-04 12:04,The Jungle Jim's Podcast,Talking Local Hot Sauce and Cutting the Big Cheese,2545941
6468,2021-11-04 20:28,Dungeons and Daddies,"Ep. 13 - Terry Jr. and the Terrible, Horrible, No Good, Very Bad Dad",191663
6469,2021-11-04 20:36,The Jungle Jim's Podcast,Talking Local Hot Sauce and Cutting the Big Cheese,461693
6470,2021-11-04 20:40,Tigers Jaw,I Saw Water,256840
6471,2021-11-04 20:43,Hot Mulligan,"Please Don't Cry, You Have Swag",187000
6472,2021-11-04 20:47,Mayday Parade,When You See My Friends,214573
6473,2021-11-04 20:50,The Home Team,Fashion Forward,222840
6474,2021-11-04 20:55,You Me At Six,No One Does It Better,281546
6475,2021-11-04 20:57,Title Fight,Symmetry,134293
6476,2021-11-04 21:00,The Red Jumpsuit Apparatus,Face Down,192000
6477,2021-11-04 21:04,Real Friends,Me First,193280
6478,2021-11-04 21:07,Paramore,All I Wanted,225786
6479,2021-11-04 21:11,Fall Out Boy,Thnks fr th Mmrs,203506
6480,2021-11-04 21:14,All Time Low,A Love Like War (feat. Vic Fuentes),213740
6481,2021-11-04 21:19,Tigers Jaw,Gypsy,265238
6482,2021-11-04 21:23,Seahaven,Honeybee,249723
6483,2021-11-04 21:27,The Wonder Years,My Last Semester,230080
6484,2021-11-04 21:30,Tiny Moving Parts,Caution,198794
6485,2021-11-04 21:32,Architects,Holy Hell,105010
6486,2021-11-04 21:36,Pierce The Veil,Besitos,264657
6487,2021-11-05 00:40,Elder Brother,Who's Gonna Carry You Home?,186184
6488,2021-11-05 00:44,A Day To Remember,2nd Sucks,12793
6489,2021-11-05 00:44,Mayday Parade,Jamie All Over,216000
6490,2021-11-05 00:47,Tigers Jaw,June,203546
6491,2021-11-05 00:51,In Her Own Words,Rosé by the Ocean,225129
6492,2021-11-05 00:55,Taking Back Sunday,Cute Without The 'E' (Cut From The Team) - Remastered,212937
6493,2021-11-05 00:58,Capstan,take my breath away // noose,227760
6494,2021-11-05 01:01,Title Fight,Murder Your Memory,156720
6495,2021-11-05 01:03,Elder Brother,Who's Gonna Carry You Home?,29187
6496,2021-11-05 01:06,Mayday Parade,"Oh Well, Oh Well - Acoustic",283900
6497,2021-11-05 01:09,You Me At Six,Stay With Me - Acoustic Version,198573
6498,2021-11-05 01:10,Margot & The Nuclear So And So's,Talking In Code,29586
6499,2021-11-05 01:12,Tigers Jaw,Never Saw It Coming,157280
6500,2021-11-05 01:16,Paramore,Still into You,216013
6501,2021-11-05 01:16,All Time Low,Remembering Sunday,22314
6502,2021-11-05 01:20,Mayday Parade,Stay,214586
6503,2021-11-05 01:24,Architects,Doomsday,248880
6504,2021-11-05 01:28,The Maine,Into Your Arms,239226
6505,2021-11-05 01:31,Owl City,Good Time,205933
6506,2021-11-05 01:36,Pierce The Veil,Yeah Boy and Doll Face,264413
6507,2021-11-05 01:38,Real Friends,I've Given Up on You,163999
6508,2021-11-05 01:44,The Wonder Years,Cigarettes & Saints,302575
6509,2021-11-05 01:45,Hawthorne Heights,Ohio Is For Lovers,70889
6510,2021-11-05 01:45,Youth Fountain,Scavenger,2666
6511,2021-11-05 01:47,Tigers Jaw,Plane Vs. Tank Vs. Submarine,122680
6512,2021-11-05 01:51,You Me At Six,Jaws On The Floor,1813
6513,2021-11-05 01:51,Every Avenue,Where Were You,11677
6514,2021-11-05 01:51,Mayday Parade,I'd Hate To Be You When People Find Out What This Song Is About,241026
6515,2021-11-05 01:55,Sleeping With Sirens,Scene Five - With Ears To See and Eyes To Hear,227573
6516,2021-11-05 01:59,Meet Me @ The Altar,Feel A Thing,1429
6517,2021-11-05 01:59,La Dispute,Such Small Hands,7938
6518,2021-11-05 01:59,Title Fight,Your Pain Is Mine Now,243786
6519,2021-11-05 02:01,Man Overboard,"Love Your Friends, Die Laughing",141226
6520,2021-11-05 02:05,Movements,Daylily,11178
6521,2021-11-05 02:05,Tigers Jaw,The Sun,1749
6522,2021-11-05 02:05,Tigers Jaw,The Sun,226933
6523,2021-11-05 02:06,Circa Survive,The Difference Between Medicine And Poison Is In The Dose,853
6524,2021-11-05 02:06,Circa Survive,The Difference Between Medicine And Poison Is In The Dose,1536
6525,2021-11-05 02:06,Tigers Jaw,Never Saw It Coming,917
6526,2021-11-05 02:06,You Me At Six,Bite My Tongue,725
6527,2021-11-05 02:06,You Me At Six,Bite My Tongue,469
6528,2021-11-05 02:06,It Looks Sad.,Creature,11008
6529,2021-11-05 02:06,Yellowcard,Breathing,640
6530,2021-11-05 02:06,Movements,Daylily,1301
6531,2021-11-05 02:06,Heart Attack Man,Pitch Black,0
6532,2021-11-05 02:06,Dear and the Headlights,Sweet Talk,0
6533,2021-11-05 02:06,Modern Baseball,Your Graduation,2176
6534,2021-11-05 02:09,Hanson,MMMBop - Single Version,1962
6535,2021-11-05 02:09,Silversun Pickups,Lazy Eye,3328
6536,2021-11-05 02:09,Britney Spears,3,2794
6537,2021-11-05 02:09,Yogi,"Burial (feat. Pusha T, Moody Good, TrollPhace)",1621
6538,2021-11-05 02:09,Hot Mulligan,"Please Don't Cry, You Have Swag",187000
6539,2021-11-05 02:09,Blac Youngsta,Booty,1514
6540,2021-11-05 02:09,Hands Like Houses,Overthinking,3925
6541,2021-11-05 02:09,Anevo,Black Beatles,6547
6542,2021-11-05 02:09,All Them Witches,Elk.Blood.Heart,4010
6543,2021-11-05 02:10,All Them Witches,Heavy/Like a Witch,8682
6544,2021-11-05 02:10,Chet Faker,Gold,45738
6545,2021-11-05 02:10,KALEO,Way down We Go - Recorded at Spotify Studios NYC,895
6546,2021-11-05 02:11,Lizzo,Soulmate,10944
6547,2021-11-05 20:00,Taylor Swift,New Romantics,57130
6548,2021-11-05 20:08,Not Another D&D Podcast,Eldermourne - Ep. 39: Cain vs. Callista,489450
6549,2021-11-05 20:08,Title Fight,Anaconda Sniper,1578
6550,2021-11-05 20:09,Real Friends,Island - Acoustic Version,31850
6551,2021-11-05 20:09,Seahaven,Head In the Sand (Blinding Son),5077
6552,2021-11-05 20:12,KennyHoopla,how will i rest in peace if i'm buried by a highway?//,218533
6553,2021-11-05 20:13,The Elwins,So Down Low,12411
6554,2021-11-05 20:13,The Wonder Years,Passing Through A Screen Door,1109
6555,2021-11-05 20:16,PUP,Nothing Changes,1215
6556,2021-11-05 20:16,Title Fight,Head in the Ceiling Fan,1749
6557,2021-11-05 20:16,The Story So Far,Clairvoyant,1237
6558,2021-11-05 20:16,Real Friends,Mess,1066
6559,2021-11-05 20:16,Touché Amoré,Green,182946
6560,2021-11-05 20:16,La Dispute,Thirteen,469
6561,2021-11-05 20:16,Payte Parker,Broadripple Is Burning,320
6562,2021-11-05 20:16,Real Friends,Teeth,533
6563,2021-11-05 20:16,Taking Back Sunday,What's It Feel Like To Be A Ghost?,5523
6564,2021-11-05 20:16,blink-182,I Miss You,149
6565,2021-11-05 20:16,Tigers Jaw,Safe In Your Skin / Where Am I?,1365
6566,2021-11-05 20:17,The Wonder Years,Local Man Ruins Everything,79957
6567,2021-11-05 20:21,Hawthorne Heights,Ohio Is For Lovers,244480
6568,2021-11-05 20:22,Taking Back Sunday,MakeDamnSure,7103
6569,2021-11-05 20:24,Balance And Composure,Postcard,137087
6570,2021-11-05 20:28,Balance And Composure,Reflection,248320
6571,2021-11-05 20:32,Balance And Composure,Tiny Raindrop,213746
6572,2021-11-05 20:36,Balance And Composure,Body Language,249800
6573,2021-11-05 20:40,Balance And Composure,Midnight Zone,250933
6574,2021-11-05 20:41,Balance And Composure,Void,2624
6575,2021-11-05 20:41,The 1975,People,10240
6576,2021-11-05 20:41,Balance And Composure,Postcard,36373
6577,2021-11-05 20:41,Balance And Composure,Quake,5311
6578,2021-11-05 20:41,Balance And Composure,Separation,1023
6579,2021-11-05 20:41,Balance And Composure,I Tore You Apart In My Head,15360
6580,2021-11-05 20:43,Balance And Composure,I Tore You Apart In My Head,138570
6581,2021-11-05 20:46,Balance And Composure,Echo,1216
6582,2021-11-05 20:46,Balance And Composure,"Progress, Progress",661
6583,2021-11-05 20:46,Balance And Composure,Galena,144437
6584,2021-11-05 20:49,Balance And Composure,Void,164600
6585,2021-11-05 20:50,Balance And Composure,Stonehands,3541
6586,2021-11-05 20:50,Balance And Composure,Back of Your Head,2346
6587,2021-11-05 20:50,Balance And Composure,Separation,72989
6588,2021-11-05 20:51,Balance And Composure,Reflection,33130
6589,2021-11-05 20:53,Blue Foundation,Eyes on Fire,138645
6590,2021-11-05 20:54,Blue Foundation,Eyes on Fire - Zeds Dead Remix,73258
6591,2021-11-05 20:54,Blue Foundation,Eyes on Fire,6229
6592,2021-11-05 20:54,Blue Foundation,Eyes on Fire,618
